PKEMP;PROC;EMPRESA;BALCO_CREDITO;BALCO_DEBITO;ANO;BALCO_CREDITONOME;BALCO_DEBITONOME;NEMPG;TPEM;DATAE;NOME;VINCULO;FONTE_GRUPO_NOME;FONTE_CODIGO_NOME;CA_GRUPO_NOME;CA_NOME;VINCULONOME;PROGRAMA;PROGRAMANOME;PROJATIV;PROJATIVNOME;ACAO;ACAONOME;CATEC;CATECNOME;FUNCAO;SUBFUNCAO;CATEGORIA;GRUPO;MODALIDADE;MODALIDADENOME;ELEMENTO;ELEMENTONOME;VINGRUPO;FONGRUPO;FONCODIGO;VINGRUPONOME;VINCODIGO;EMPRESANOME;TIPONOME;FORNECEDORNOME;CNPJCPF;FONGRUPONOME;FONCODIGONOME;VINCODIGONOME;CATEGORIANOME;GRUPONOME;FUNCAONOME;SUBFUNCAONOME;PODERNOME;ORGAONOME;UNIDADENOME;PODER;ORGAO;UNIDADE;TIPO;FUNDLEGAL;FONTE;FICHA;CONTRATO;CONTRATONUM;TERMO;CONVENIO;CODOBRA;RESERVA;NUMPED;FONRO;FONRONOME;CFPRO;CFPRONOME;CODLO;LICIT;HISTORICO_COMPLETO;NUMLIC;NUMLICMOD;HISTORICO;EMAIL_FORNECEDOR;EMAIL_PESSOAL_FORNECEDOR;SITE_FORNECEDOR;VADEM;REFORCO;VADEMANULADO;VALIQ;ALIQUIDAR;VAPAG;APAGAR;CCUSTO;CCUSTONOME;FORNECEDOR_CNPJCPF;DESDOBRO;DESDOBRONOME;FUNDO;FUNDOABREVIADO;FUNDONOME;EVGRUPO;EVCODIGO;EVGRUPONOME;EVCODIGONOME;CODMOD;ANOMOD;MASCMOD;DESCMODLEI;DESCMOD;SIGLAMOD;MASCMODLIC;FONTE_STN;FONTE_STNNOME;CPECULIAR;INCISO;CLASSIFICACAO_SCPI;CLASSIFICACAO_MSC;CATEC_STN;SUBDESDOBRO;SUBDESDOBRONOME;CLASSIFICACAO_SCPINOME;CLASSIFICACAO_MSCNOME;DESCONTO;CONTRATONUM_1;CONTROLE_ATA_RP;DISCR;DISCR_DETALHE;CPECULIARNOME;FONINDUSO;EM_LIQUIDACAO;MSG_SEM_REG;FONTE_STN_COMPLNOME;CODOBRANOME;FONTE_STN_COMPL;ORDEMCROTIPOE;ORDEMCROTIPOENOME;CODIF;TCERJ_CONTRATO;TCERJ_LICITACAO;OBS_DIVERSAS;CONVENIO_TERMO_ADITIVO;CONVENIO_DTLAN_ADITIVO;CIDADE_FOR;NUMCONV;NUMERO_EMENDA;
2007;;1;211110101;311210101;2025;SALÁRIOS, REMUNERAÇÕES E BENEFÍCIOS (F);VENCIMENTOS E SALÁRIOS;1417;OR;27/02/2025;FOLHA DE PGT - PARQUES E JARDINS;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.1.90.11.01;VENCIMENTOS E SALÁRIOS;15;452;3;1;90;APLICAÇÕES DIRETAS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;FOLHA DE PGT - PARQUES E JARDINS;48.664.296/0001-71;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;PESSOAL E ENCARGOS SOCIAIS;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;OUTRO NÃO APLICÁVEL;0.01.00;329;;;;;;;;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;OUTRO NÃO APLICÁVEL;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;;8431,1;0;0;8431,1;0;8431,1;0;032-001;PESSOAL CIVIL;48.664.296/0001-71;01;VENCIMENTOS E SALÁRIOS;;;;032;001;GASTO COM PESSOAL;PESSOAL CIVIL;;;;;;;;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;;;;3.1.90.11.01;;;Não Informado;Não Informado;4117,47;;;;;;0;0;;0000-Não se Aplica;;0;;Não Informado;20116;0 - Contrato a ser vinculado posteriormente;;;;;;;;
2009;;1;211110113;311210121;2025;FÉRIAS (F);FERIAS VENCIDAS E PROPORCIONAIS;1418;OR;27/02/2025;FOLHA DE PGT - PARQUES E JARDINS;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.1.90.11.01;VENCIMENTOS E SALÁRIOS;15;452;3;1;90;APLICAÇÕES DIRETAS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;FOLHA DE PGT - PARQUES E JARDINS;48.664.296/0001-71;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;PESSOAL E ENCARGOS SOCIAIS;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;OUTRO NÃO APLICÁVEL;0.01.00;329;;;;;;;;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;OUTRO NÃO APLICÁVEL;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;;3036;0;0;3036;0;3036;0;032-001;PESSOAL CIVIL;48.664.296/0001-71;01;VENCIMENTOS E SALÁRIOS;;;;032;001;GASTO COM PESSOAL;PESSOAL CIVIL;;;;;;;;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;;;;3.1.90.11.01;;;Não Informado;Não Informado;0;;;;;;0;0;;0000-Não se Aplica;;0;;Não Informado;20116;0 - Contrato a ser vinculado posteriormente;;;;;;;;
2010;;1;211110101;311210101;2025;SALÁRIOS, REMUNERAÇÕES E BENEFÍCIOS (F);VENCIMENTOS E SALÁRIOS;1419;OR;27/02/2025;FOLHA DE PGT - PARQUES E JARDINS;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.1.90.16.44;SERVIÇOS EXTRAORDINÁRIOS;15;452;3;1;90;APLICAÇÕES DIRETAS;16;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;FOLHA DE PGT - PARQUES E JARDINS;48.664.296/0001-71;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;PESSOAL E ENCARGOS SOCIAIS;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;OUTRO NÃO APLICÁVEL;0.01.00;331;;;;;;;;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;OUTRO NÃO APLICÁVEL;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;;3894,74;0;0;3894,74;0;3894,74;0;032-001;PESSOAL CIVIL;48.664.296/0001-71;44;SERVIÇOS EXTRAORDINÁRIOS;;;;032;001;GASTO COM PESSOAL;PESSOAL CIVIL;;;;;;;;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;;;;3.1.90.16.44;;;Não Informado;Não Informado;0;;;;;;0;0;;0000-Não se Aplica;;0;;Não Informado;20116;0 - Contrato a ser vinculado posteriormente;;;;;;;;
2163;;1;211110112;311210122;2025;DECIMO TERCEIRO SALÁRIO (F);13º SALÁRIO;1566;OR;27/02/2025;FOLHA DE PGT - DIRETORIA DE SERVIÇOS URBANOS;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.1.90.11.01;VENCIMENTOS E SALÁRIOS;15;452;3;1;90;APLICAÇÕES DIRETAS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;FOLHA DE PGT - DIRETORIA DE SERVIÇOS URBANOS;48.664.296/0001-71;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;PESSOAL E ENCARGOS SOCIAIS;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;OUTRO NÃO APLICÁVEL;0.01.00;329;;;;;;;;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;OUTRO NÃO APLICÁVEL;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;;1648,68;0;0;1648,68;0;1648,68;0;032-001;PESSOAL CIVIL;48.664.296/0001-71;01;VENCIMENTOS E SALÁRIOS;;;;032;001;GASTO COM PESSOAL;PESSOAL CIVIL;;;;;;;;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;;;;3.1.90.11.01;;;Não Informado;Não Informado;1549,47;;;;;;0;0;;0000-Não se Aplica;;0;;Não Informado;21441;0 - Contrato a ser vinculado posteriormente;;;;;;;;
2164;;1;211110101;311210203;2025;SALÁRIOS, REMUNERAÇÕES E BENEFÍCIOS (F);SERVIÇOS EXTRAORDINÁRIOS;1567;OR;27/02/2025;FOLHA DE PGT - DIRETORIA DE SERVIÇOS URBANOS;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.1.90.16.44;SERVIÇOS EXTRAORDINÁRIOS;15;452;3;1;90;APLICAÇÕES DIRETAS;16;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;FOLHA DE PGT - DIRETORIA DE SERVIÇOS URBANOS;48.664.296/0001-71;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;PESSOAL E ENCARGOS SOCIAIS;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;OUTRO NÃO APLICÁVEL;0.01.00;331;;;;;;;;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;OUTRO NÃO APLICÁVEL;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;INCORPORAÇÃO DA FOLHA DE PAGAMENTO - REF.: 02/2025 - Folha Mensal ID:(2483) ;;;;253,83;0;0;253,83;0;253,83;0;032-001;PESSOAL CIVIL;48.664.296/0001-71;44;SERVIÇOS EXTRAORDINÁRIOS;;;;032;001;GASTO COM PESSOAL;PESSOAL CIVIL;;;;;;;;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;;;;3.1.90.16.44;;;Não Informado;Não Informado;0;;;;;;0;0;;0000-Não se Aplica;;0;;Não Informado;21441;0 - Contrato a ser vinculado posteriormente;;;;;;;;
2180;;1;213110101;115610100;2025;FORNECEDORES NÃO PARCELADOS A PAGAR (F);MATERIAL DE CONSUMO (P);1583;OR;27/02/2025;COPPERCON INDUSTRIA, COMERCIO, IMPORTACAO E EXPORT;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.3.90.30.28;MATERIAL DE PROTEÇÃO E SEGURANÇA;15;452;3;3;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;COPPERCON INDUSTRIA, COMERCIO, IMPORTACAO E EXPORT;30.557.285/0001-27;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;OUTRAS DESPESAS CORRENTES;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;DISPENSA;0.01.00;332;;;;;;583;00514/25;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;DISPENSA;Aquisição de EPIs para uso dos servidores municipais do setor de obras e serviços.;;;Aquisição de EPIs para uso dos servidores municipais do setor de obras e serviços.;vendas6@equivest.com.br;;;1683,1;0;0;1683,1;0;1683,1;0;031-101;ALMOXARIFADO;30.557.285/0001-27;28;MATERIAL DE PROTEÇÃO E SEGURANÇA;;;;031;101;GABINETE DO PREFEITO;ALMOXARIFADO;;;;;;;;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;;;;3.3.90.30.99;;;Não Informado;Não Informado;20,2;;;;;;0;0;;0000-Não se Aplica;;0;;Não Informado;22776;0 - Contrato a ser vinculado posteriormente;;;;;SERTAOZINHO;;;
2188;81/24;1;213110101;115610700;2025;FORNECEDORES NÃO PARCELADOS A PAGAR (F);MATERIAL DE EXPEDIENTE (P);1591;OR;28/02/2025;MARIA IRENE BUSO DA SILVA;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.3.90.30.16;MATERIAL DE EXPEDIENTE;15;452;3;3;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;MARIA IRENE BUSO DA SILVA;07.892.715/0001-45;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;OUTRAS DESPESAS CORRENTES;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;LICITAÇÃO;0.01.00;332;;;;;;591;00522/25;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;PREGÃO ELETRÔNICO;Aquisição de materiais de escritório, escolares e papelaria para manutenção das atividades de todos os setores dessa municipalidade;000081/24;0021/24;Aquisição de materiais de escritório, escolares e papelaria para manutenção das atividades de todos os setores dessa municipalidade;licitacao.real@realpapeis.com.br;;;2075,48;0;0;2075,48;0;2075,48;0;031-101;ALMOXARIFADO;07.892.715/0001-45;16;MATERIAL DE EXPEDIENTE;;;;031;101;GABINETE DO PREFEITO;ALMOXARIFADO;10;2024;21;PREGÃO ELETRÔNICO;PREGÃO ELETRÔNICO (PORTAL DE COMPRAS);PEP;NUMERO;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;Art. 28, Lei 14.133/2021;;;3.3.90.30.16;;;Não Informado;Não Informado;24,91;;1;Aquisição de materiais de escritório, escolares e papelaria para manutenção das atividades de todos os setores dessa municipalidade;REGISTRO DE PREÇOS PARA FORNECIMENTO PARCELADO DE MATERIAL DE ESCRITÓRIO/ESCOLAR PARA O MUNICÍPIO DE PRADÓPOLIS.;;0;0;;0000-Não se Aplica;;0;;Não Informado;17733;0 - Contrato a ser vinculado posteriormente;;;;;LIMEIRA;;;
2189;91/24;1;213110101;115610100;2025;FORNECEDORES NÃO PARCELADOS A PAGAR (F);MATERIAL DE CONSUMO (P);1592;OR;28/02/2025;GIMENES E PAVAN LTDA;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.3.90.30.22;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;15;452;3;3;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;GIMENES E PAVAN LTDA;05.307.679/0001-80;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;OUTRAS DESPESAS CORRENTES;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;LICITAÇÃO;0.01.00;332;;;;;;592;00523/25;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA USO NO ALMOXARIFADO.;000091/24;0023/24;AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA USO NO ALMOXARIFADO.;ultralimp.rp@gmail.com;;;2791,8;0;0;2791,8;0;2791,8;0;031-101;ALMOXARIFADO;05.307.679/0001-80;22;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;;;;031;101;GABINETE DO PREFEITO;ALMOXARIFADO;10;2024;23;PREGÃO ELETRÔNICO;PREGÃO ELETRÔNICO (PORTAL DE COMPRAS);PEP;NUMERO;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;Art. 28, inciso I, Lei 14.133/2021;;;3.3.90.30.21;;;Não Informado;Não Informado;0;;1;AQUISIÇÃO DE MATERIAL DE LIMPEZA;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA USO EM TODOS OS SETORES DA PREFEITURA MUNICIPAL DE PRADÓPOLIS.  ;;0;0;;0000-Não se Aplica;;0;;Não Informado;13854;0 - Contrato a ser vinculado posteriormente;;;;;RIBEIRAO PRETO;;;
2190;41/24;1;213110101;115610100;2025;FORNECEDORES NÃO PARCELADOS A PAGAR (F);MATERIAL DE CONSUMO (P);1593;OR;28/02/2025;RE - FIO MATERIAIS ELETRICOS MMX LTDA;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.3.90.30.26;MATERIAL ELÉTRICO E ELETRÔNICO;15;452;3;3;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;RE - FIO MATERIAIS ELETRICOS MMX LTDA;13.240.324/0001-49;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;OUTRAS DESPESAS CORRENTES;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;LICITAÇÃO;0.01.00;332;;;;;;593;00524/25;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;PREGÃO ELETRÔNICO;Aquisição de materiais elétricos para manutenção em prédios públicos e escolas municipais.  Manutenção na parte elétrica do poço artesiano: Nova Pradópolis e Jardim Mirian;000041/24;0010/24;Aquisição de materiais elétricos para manutenção em prédios públicos e escolas municipais.  Manutenção na parte elétrica do poço artesiano: Nova Pradópolis e Jardim Mirian;refiomateriais@gmail.com;;;3142,62;0;0;3142,62;0;3142,62;0;031-101;ALMOXARIFADO;13.240.324/0001-49;26;MATERIAL ELÉTRICO E ELETRÔNICO;;;;031;101;GABINETE DO PREFEITO;ALMOXARIFADO;10;2024;10;PREGÃO ELETRÔNICO;PREGÃO ELETRÔNICO (PORTAL DE COMPRAS);PEP;NUMERO;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;Art. 28, Lei 14.133/2021;;;3.3.90.30.99;;;Não Informado;Não Informado;0;;1;Registro de preços para fornecimento parcelado de materiais elétricos para manutenção em prédios públicos e escolas municipais;REGISTRO DE PREÇOS PARA FORNECIMENTO PARCELADO DE MATERIAIS ELÉTRICOS PARA MANUTENÇÃO DE PRÉDIOS PÚBLICOS.;;0;0;;0000-Não se Aplica;;0;;Não Informado;12256;0 - Contrato a ser vinculado posteriormente;;;;;PRADOPOLIS;;;
2191;91/24;1;213110101;115610100;2025;FORNECEDORES NÃO PARCELADOS A PAGAR (F);MATERIAL DE CONSUMO (P);1594;OR;28/02/2025;COPERLIMP COMERCIO VAREJISTA DE PRODUTOS SANEANTES;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.3.90.30.22;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;15;452;3;3;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;COPERLIMP COMERCIO VAREJISTA DE PRODUTOS SANEANTES;36.367.694/0001-47;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;OUTRAS DESPESAS CORRENTES;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;LICITAÇÃO;0.01.00;332;;;;;;594;00525/25;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA USO DO ALMOXARIFADO CENTRAL;000091/24;0023/24;AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA USO DO ALMOXARIFADO CENTRAL;selmacoperlimp@gmail.com;aiescacoperlimp@gmail.com;;2183,6;0;0;2183,6;0;2183,6;0;031-101;ALMOXARIFADO;36.367.694/0001-47;22;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;;;;031;101;GABINETE DO PREFEITO;ALMOXARIFADO;10;2024;23;PREGÃO ELETRÔNICO;PREGÃO ELETRÔNICO (PORTAL DE COMPRAS);PEP;NUMERO;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;Art. 28, inciso I, Lei 14.133/2021;;;3.3.90.30.21;;;Não Informado;Não Informado;0;;1;AQUISIÇÃO DE MATERIAL DE LIMPEZA;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA USO EM TODOS OS SETORES DA PREFEITURA MUNICIPAL DE PRADÓPOLIS.  ;;0;0;;0000-Não se Aplica;;0;;Não Informado;18929;0 - Contrato a ser vinculado posteriormente;;;;;RIBEIRAO PRETO;;;
2192;91/24;1;213110101;115610100;2025;FORNECEDORES NÃO PARCELADOS A PAGAR (F);MATERIAL DE CONSUMO (P);1595;OR;28/02/2025;CONFIANCE COMERCIO VAREJISTA LTDA;110.000;TESOURO;Recursos Ordinarios;GERAL;GERAL;GERAL;0041;DESENVOLVIMENTO URBANO;2024;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;3.3.90.30.22;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;15;452;3;3;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;110;01;00;GERAL;000;PREFEITURA MUNICIPAL DE PRADOPOLIS;NAO VINCULADO;CONFIANCE COMERCIO VAREJISTA LTDA;20.531.237/0001-06;TESOURO;Recursos Ordinarios;GERAL;DESPESAS CORRENTES;OUTRAS DESPESAS CORRENTES;Urbanismo;Serviços  Urbanos;PODER EXECUTIVO;DEPART. MUN  DE PLANEJ. URBANO, OBRAS, SANEAM. E DEFESA;SERVIÇOS URBANOS;02;0209;020910;NV;LICITAÇÃO;0.01.00;332;;;;;;595;00526/25;;;15.452.0041.2024.0000;MANUTENCAO DA SECRETARIA DE OBRAS E SERVICOS;020910;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAIS DE LIMPEZA PARA USO NO ALMOXARIFADO CENTRAL.;000091/24;0023/24;AQUISIÇÃO DE MATERIAIS DE LIMPEZA PARA USO NO ALMOXARIFADO CENTRAL.;CONFIANCEDISTRIBUIDORA@HOTMAIL.COM;;;2573,96;0;0;2573,96;0;2573,96;0;031-101;ALMOXARIFADO;20.531.237/0001-06;22;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;;;;031;101;GABINETE DO PREFEITO;ALMOXARIFADO;10;2024;23;PREGÃO ELETRÔNICO;PREGÃO ELETRÔNICO (PORTAL DE COMPRAS);PEP;NUMERO;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);;Art. 28, inciso I, Lei 14.133/2021;;;3.3.90.30.21;;;Não Informado;Não Informado;0;;1;AQUISIÇÃO DE MATERIAL DE LIMPEZA;REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAL DE LIMPEZA PARA USO EM TODOS OS SETORES DA PREFEITURA MUNICIPAL DE PRADÓPOLIS.  ;;0;0;;0000-Não se Aplica;;0;;Não Informado;20333;0 - Contrato a ser vinculado posteriormente;;;;;RIBEIRAO PRETO;;;
